EquipmentID,Timestamp,Temperature,Vibration,Pressure,OperationalLoad,Temperature_7d_avg,Vibration_7d_avg,Pressure_7d_avg,OperationalLoad_7d_avg,TimeSinceLastMaintenance,OperationalEfficiency,FailureFlag,PredictedFailure,FailureProbability,RecordID,MaintenanceDate,MaintenanceType,Description
Equip_007,29-04-2023 06:00,36.04517277,2.031539372,947.5202876,418.0308994,65.67730992,4.827797351,597.0060699,266.9488058,29,10.9786501,0,0,0.359593673,Record_2839,24-02-2024 00:00,Corrective,Routine check-up
Equip_009,29-04-2023 07:00,37.22874263,9.196034194,279.693718,74.64172375,64.44568271,5.118017615,588.4123606,257.0126879,29,1.607799302,0,0,0.874403418,Record_2840,24-02-2024 12:00,Diagnostic,Routine check-up
Equip_007,29-04-2023 08:00,43.34937416,9.149319018,136.6298157,364.6325187,57.45582913,5.568690567,588.8624276,286.6493237,29,6.945554197,0,0,0.159429119,Record_2841,25-02-2024 00:00,Preventive,Routine check-up
Equip_013,29-04-2023 09:00,33.82058546,9.891841644,539.3889804,247.5953626,50.99544032,6.417797433,522.3954173,287.464127,29,5.664187028,0,0,0.81214836,Record_2842,25-02-2024 12:00,Emergency,Routine check-up
Equip_011,29-04-2023 10:00,50.34924786,8.740565631,505.5610731,379.0806737,50.40272719,7.856697777,566.7305202,286.6790672,29,6.415330348,0,0,0.838815807,Record_2843,26-02-2024 00:00,Preventive,Routine check-up
Equip_014,29-04-2023 11:00,92.86673816,9.977843878,398.3430459,467.3575761,54.03076877,7.73316468,486.3335014,302.3072445,29,4.544309159,1,0,0.505795738,Record_2844,26-02-2024 12:00,Diagnostic,Routine check-up
Equip_019,29-04-2023 12:00,69.22782725,2.446861881,961.8908269,387.5153441,52.13825846,7.203330228,550.9370994,331.8859247,29,5.406585627,0,0,0.702485393,Record_2845,27-02-2024 00:00,Corrective,Routine check-up
Equip_011,29-04-2023 13:00,52.95572389,8.422495852,840.3253589,248.8844099,55.82905996,8.175646148,529.249915,317.2395964,29,4.054930412,0,0,0.788691206,Record_2846,27-02-2024 12:00,Diagnostic,Routine check-up
Equip_013,29-04-2023 14:00,94.75286357,8.230283088,695.4238192,117.9390567,61.345985,8.071164074,591.6302209,321.6890022,29,1.145226773,0,0,0.649665997,Record_2847,28-02-2024 00:00,Diagnostic,Routine check-up
Equip_014,29-04-2023 15:00,23.8771386,2.309403592,246.5724625,412.8579391,61.39995161,7.077033126,597.7452497,317.8811408,29,15.76603494,0,0,0.30946988,Record_2848,28-02-2024 12:00,Corrective,Routine check-up
Equip_013,29-04-2023 16:00,36.82209423,0.98437549,760.8910674,257.3174871,58.51209601,5.822960642,628.1510275,315.3746863,29,6.806176007,0,0,0.562985603,Record_2849,29-02-2024 00:00,Preventive,Routine check-up
Equip_001,29-04-2023 17:00,65.27108841,9.794205137,754.3112092,83.89054556,63.55509884,5.879603354,653.8399753,283.5637621,29,1.117567675,0,0,0.866834466,Record_2850,29-02-2024 12:00,Emergency,Routine check-up
Equip_008,29-04-2023 18:00,69.24420986,2.960245515,482.5613563,373.574929,60.24000398,4.887282428,664.1587453,275.6865749,29,5.17384872,0,0,0.271935336,Record_2851,01-03-2024 00:00,Diagnostic,Routine check-up
Equip_012,29-04-2023 19:00,23.16460053,8.708917905,932.3073187,181.3333847,51.32928503,5.810037789,659.3554755,234.3437082,29,5.689154935,0,0,0.353737728,Record_2852,01-03-2024 12:00,Corrective,Routine check-up
Equip_019,29-04-2023 20:00,52.24310063,0.041271547,250.280094,71.99970328,54.02781589,4.679182846,608.5783069,219.4783427,29,1.377078853,1,0,0.734763534,Record_2853,02-03-2024 00:00,Emergency,Routine check-up
Equip_012,29-04-2023 21:00,71.93231719,0.210248072,340.6038062,456.2379567,48.60275911,3.507026392,551.0538572,260.738994,29,6.324116076,0,0,0.273456661,Record_2854,02-03-2024 12:00,Emergency,Routine check-up
Equip_008,29-04-2023 22:00,75.84564371,4.658713087,156.9019053,267.3954914,54.92546071,4.024816366,530.4532924,238.3926706,29,3.321503358,0,0,0.658738141,Record_2855,03-03-2024 00:00,Emergency,Routine check-up
Equip_008,29-04-2023 23:00,71.0511922,2.387146839,815.9058624,176.4324739,61.61716531,4.118885466,521.8435212,223.5798238,29,2.402457303,0,0,0.326315643,Record_2856,03-03-2024 12:00,Corrective,Routine check-up
Equip_013,30-04-2023 00:00,45.64505795,6.898412834,659.5834475,372.373951,60.43304768,3.725274096,513.2411795,280.0212848,0,7.086969047,0,0,0.050796097,Record_2857,04-03-2024 00:00,Diagnostic,Routine check-up
Equip_012,30-04-2023 01:00,27.48160989,5.655643256,383.4462751,448.65607,54.07766935,4.104287679,499.6069585,276.5752508,0,13.53932591,0,0,0.727707474,Record_2858,04-03-2024 12:00,Corrective,Routine check-up
Equip_016,30-04-2023 02:00,54.16899571,0.774857975,247.4322972,50.13818377,56.02411377,2.906123396,406.8431773,258.9028914,0,0.912534895,0,0,0.580333301,Record_2859,05-03-2024 00:00,Diagnostic,Routine check-up
Equip_001,30-04-2023 03:00,30.30035499,1.626282963,136.132993,359.5334833,54.08297092,3.365236895,388.3093842,301.0251296,0,11.26123846,0,0,0.383934987,Record_2860,05-03-2024 12:00,Preventive,Routine check-up
Equip_013,30-04-2023 04:00,95.80989268,3.880492701,250.0710118,395.1552623,55.64757737,3.512295747,395.8623834,291.3625119,0,3.963825205,0,1,0.943061426,Record_2861,06-03-2024 00:00,Emergency,Routine check-up
Equip_007,30-04-2023 05:00,58.01366928,1.85604064,507.9561817,144.4673423,54.48606103,3.183317569,437.4792535,271.3662217,0,2.413028933,0,0,0.503845203,Record_2862,06-03-2024 12:00,Diagnostic,Routine check-up
Equip_005,30-04-2023 06:00,45.38073395,7.922223472,322.4592721,270.3307241,51.06375376,4.001569571,341.4107067,288.6111465,0,5.071589593,0,0,0.605411856,Record_2863,07-03-2024 00:00,Preventive,Routine check-up
Equip_008,30-04-2023 07:00,81.30432569,4.160702356,333.0839597,90.17865451,55.32676779,3.849125421,305.909985,250.6439874,0,1.055152693,0,0,0.252309404,Record_2864,07-03-2024 12:00,Corrective,Routine check-up
Equip_014,30-04-2023 08:00,59.83588741,0.934318668,888.01873,386.0374471,60.62444258,3.189678908,368.9119974,243.2984642,0,6.352413001,0,0,0.112460936,Record_2865,08-03-2024 00:00,Emergency,Routine check-up
Equip_013,30-04-2023 09:00,44.80272192,4.843429023,563.6239061,431.3552084,61.02940896,3.741797217,419.9379043,289.8525809,0,8.688593177,0,0,0.207568731,Record_2866,08-03-2024 12:00,Diagnostic,Routine check-up
Equip_015,30-04-2023 10:00,84.95741939,0.908381811,756.3267758,98.6839958,67.15835774,3.467578774,535.718554,265.0466517,0,1.149281721,0,0,0.077808286,Record_2867,09-03-2024 00:00,Emergency,Routine check-up
Equip_017,30-04-2023 11:00,89.37217208,1.289373054,132.1398541,417.407114,67.56209406,3.296487988,508.7260675,258.8678004,0,4.604015004,0,0,0.72565451,Record_2868,09-03-2024 12:00,Emergency,Routine check-up
Equip_015,30-04-2023 12:00,73.8406533,2.39609832,428.6470201,397.2065767,67.76869225,3.047192768,469.4997333,307.1017906,0,5.210171843,0,0,0.532183878,Record_2869,10-03-2024 00:00,Emergency,Routine check-up
Equip_020,30-04-2023 13:00,23.75715379,8.595277052,531.2524127,206.1109942,67.29566454,3.364913921,512.1676886,286.1596188,0,6.370803948,0,0,0.778171682,Record_2870,10-03-2024 12:00,Corrective,Routine check-up
Equip_018,30-04-2023 14:00,65.30583041,9.246125323,267.7751697,360.6302885,61.49840126,4.205318547,507.2314793,335.4620954,0,4.837301516,0,0,0.73700698,Record_2871,11-03-2024 00:00,Emergency,Routine check-up
Equip_018,30-04-2023 15:00,81.06359296,8.262577293,208.1723873,50.02165575,66.49942428,5.179283061,416.6625608,277.2529134,0,0.55998881,0,0,0.925158075,Record_2872,11-03-2024 12:00,Diagnostic,Routine check-up
Equip_002,30-04-2023 16:00,30.92024097,3.340772174,883.2734006,469.3089445,65.33341731,4.773804729,458.2157979,285.74088,0,13.69804631,0,0,0.01411354,Record_2873,12-03-2024 00:00,Corrective,Routine check-up
Equip_004,30-04-2023 17:00,38.29366011,2.724464411,945.4884644,297.6724559,58.76377875,5.20910056,468.0407256,311.4982409,0,7.257095719,0,0,0.958124241,Record_2874,12-03-2024 12:00,Preventive,Routine check-up
Equip_001,30-04-2023 18:00,90.59960841,5.491556908,170.9260282,329.1524888,56.47608729,5.64031556,491.4125963,299.1852498,0,3.425418848,0,0,0.250246224,Record_2875,13-03-2024 00:00,Diagnostic,Routine check-up
Equip_004,30-04-2023 19:00,21.60973775,7.218531605,414.1168413,349.0967361,49.82798704,6.255962098,473.9253288,296.9421532,0,12.10952804,1,0,0.688153712,Record_2876,13-03-2024 12:00,Corrective,Routine check-up
Equip_018,30-04-2023 20:00,80.21817103,9.933727882,962.4570653,302.6160577,58.78404778,6.689425127,551.0836132,312.2155187,0,3.356735259,1,0,0.04595133,Record_2877,14-03-2024 00:00,Diagnostic,Routine check-up
Equip_005,30-04-2023 21:00,57.9018634,1.315707119,174.8455598,435.5437494,56.49308436,5.341310285,526.8827083,326.4683402,0,7.354974977,0,0,0.76773134,Record_2878,14-03-2024 12:00,Diagnostic,Routine check-up
Equip_019,30-04-2023 22:00,55.74177271,0.49291999,679.2772356,324.3658245,54.24533468,4.20409456,590.1083484,359.6319447,0,5.768073211,0,0,0.409484307,Record_2879,15-03-2024 00:00,Preventive,Routine check-up
Equip_015,30-04-2023 23:00,20.5677226,6.94355889,974.9992339,458.4919961,51.64834211,4.895056423,608.9612645,351.0424985,0,16.66559939,0,1,0.255377209,Record_2880,15-03-2024 12:00,Corrective,Routine check-up
Equip_008,01-05-2023 00:00,85.55185848,8.322257835,980.4013017,312.04923,58.28785591,5.722287279,606.4167783,368.5510423,1,3.324124288,0,0,0.826280838,Record_2881,16-03-2024 00:00,Emergency,Routine check-up
Equip_020,01-05-2023 01:00,48.78599205,8.463487799,524.1009978,127.0050899,51.34328954,5.919021245,664.2448111,333.5567093,1,2.218449674,0,0,0.948528606,Record_2882,16-03-2024 12:00,Diagnostic,Routine check-up
Equip_017,01-05-2023 02:00,63.2612505,6.784635491,246.474197,461.1031501,57.01824448,5.838401127,663.6138212,343.377201,1,6.582872692,0,0,0.885985533,Record_2883,17-03-2024 00:00,Diagnostic,Routine check-up
Equip_001,01-05-2023 03:00,74.18405491,9.540158041,281.8758835,356.7323743,59.34031154,6.133217441,543.9974578,362.9771487,1,4.260802959,0,0,0.086951064,Record_2884,17-03-2024 12:00,Diagnostic,Routine check-up
Equip_012,01-05-2023 04:00,76.21036612,5.110047635,900.6412556,364.6575475,60.57289473,6.368538979,654.2046107,352.6559289,1,4.484206741,0,0,0.573190731,Record_2885,18-03-2024 00:00,Diagnostic,Routine check-up
Equip_019,01-05-2023 05:00,96.47840471,9.138147983,920.5147039,493.4667878,66.68572816,7.791029746,690.6505591,359.2345238,1,4.672248575,0,0,0.794263312,Record_2886,18-03-2024 12:00,Diagnostic,Routine check-up
Equip_015,01-05-2023 06:00,62.50719626,9.67812137,647.0916795,83.83844939,71.91447309,8.329540807,630.1459188,304.5183174,1,1.161433546,0,0,0.050791249,Record_2887,19-03-2024 00:00,Corrective,Routine check-up
Equip_009,01-05-2023 07:00,51.97756408,8.47157457,789.5587595,242.8666732,66.17622941,8.174217316,613.4224465,295.1277137,1,4.017702793,0,0,0.944218331,Record_2888,19-03-2024 12:00,Diagnostic,Routine check-up
Equip_007,01-05-2023 08:00,96.29629012,3.097585633,765.9381263,157.5929268,74.21473466,7.258815021,664.4184742,312.3145612,1,1.585539608,0,0,0.6780545,Record_2889,20-03-2024 00:00,Diagnostic,Routine check-up
Equip_002,01-05-2023 09:00,71.3688188,1.962156512,695.6394382,333.6919091,74.49049902,6.67136405,697.6867753,294.6242486,1,4.550490535,0,0,0.467992597,Record_2890,20-03-2024 12:00,Diagnostic,Routine check-up
Equip_009,01-05-2023 10:00,43.8520285,5.48120065,844.5492594,413.0652577,72.59225627,6.183736052,811.7603881,302.9347772,1,8.372962094,0,0,0.049443917,Record_2891,21-03-2024 00:00,Emergency,Routine check-up
Equip_010,01-05-2023 11:00,30.11713963,4.530147504,716.8659607,484.839819,66.60393159,6.156412172,783.4385324,318.2279053,1,13.99358677,0,0,0.048085971,Record_2892,21-03-2024 12:00,Emergency,Routine check-up
Equip_002,01-05-2023 12:00,87.40436012,8.777583422,580.6020752,254.5682481,64.9168699,6.042542292,734.2682234,277.2045811,1,2.64673637,0,0,0.059816394,Record_2893,22-03-2024 00:00,Corrective,Routine check-up
Equip_019,01-05-2023 13:00,48.97452822,1.000316711,313.2607263,403.7982038,61.54034413,4.573807008,660.2866175,320.5458692,1,8.080029149,0,0,0.278819929,Record_2894,22-03-2024 12:00,Diagnostic,Routine check-up
Equip_011,01-05-2023 14:00,72.83757771,2.577400613,769.4993297,462.6732164,64.919776,3.775297009,668.8518176,367.1613922,1,6.135030822,0,0,0.190517346,Record_2895,23-03-2024 00:00,Diagnostic,Routine check-up
Equip_013,01-05-2023 15:00,57.66531355,7.517989445,526.0940811,357.4964446,60.68102825,4.498262798,639.8620575,395.4246746,1,5.484478819,0,0,0.014331052,Record_2896,23-03-2024 12:00,Preventive,Routine check-up
Equip_010,01-05-2023 16:00,35.91438238,0.94986645,365.3125156,159.2296486,53.97834632,4.48721473,572.0242752,357.0884132,1,4.319351503,0,0,0.074824286,Record_2897,24-03-2024 00:00,Emergency,Routine check-up
Equip_014,01-05-2023 17:00,68.13492869,3.20764414,821.7516482,323.534368,57.84696082,4.113866659,587.0432972,342.8073068,1,4.534941132,0,0,0.326409459,Record_2898,24-03-2024 12:00,Preventive,Routine check-up
Equip_018,01-05-2023 18:00,24.85464552,3.871553941,727.0422403,486.4784215,57.05773747,3.803928668,599.8249594,347.18947,1,16.93500814,0,1,0.193052883,Record_2899,25-03-2024 00:00,Diagnostic,Routine check-up
Equip_019,01-05-2023 19:00,53.06739679,6.225937966,943.6056068,494.399223,52.46802359,3.740284258,655.5430358,374.9123505,1,8.338192227,0,0,0.662338378,Record_2900,25-03-2024 12:00,Diagnostic,Routine check-up
Equip_009,01-05-2023 20:00,63.72919517,1.581326457,248.897476,339.0619207,54.30448894,3.74658106,620.0192693,367.9389599,1,5.191535946,0,0,0.961728771,Record_2901,26-03-2024 00:00,Preventive,Routine check-up
Equip_007,01-05-2023 21:00,54.88375793,8.606044903,684.2703562,449.144491,51.86133874,4.7206262,608.2601335,370.3694825,1,7.074277616,0,0,0.96780578,Record_2902,26-03-2024 12:00,Corrective,Routine check-up
Equip_003,01-05-2023 22:00,79.89377402,4.475422355,319.8155213,140.1572137,55.25758939,4.098174984,578.0714196,336.4899201,1,1.661236799,0,1,0.011389119,Record_2903,27-03-2024 00:00,Corrective,Routine check-up
Equip_020,01-05-2023 23:00,86.23399636,9.170217119,913.2246868,160.7353722,62.7789247,5.301530267,651.6533651,346.6665496,1,1.68478274,0,0,0.010561782,Record_2904,27-03-2024 12:00,Preventive,Routine check-up
Equip_006,02-05-2023 00:00,81.69944592,4.678699136,189.5494728,478.7994258,63.09253584,5.477820576,572.4293159,372.2100595,2,5.543062142,0,0,0.858465266,Record_2905,28-03-2024 00:00,Diagnostic,Routine check-up
Equip_002,02-05-2023 01:00,23.10503582,2.750402589,690.5456258,110.855919,64.21370765,5.444417601,581.3657176,318.6333126,2,4.287528109,1,0,0.739017183,Record_2906,28-03-2024 12:00,Preventive,Routine check-up
Equip_006,02-05-2023 02:00,35.53030164,1.418288287,811.9771494,135.9978971,59.12588745,4.769481035,559.6664439,261.3358757,2,3.680733079,0,0,0.326606306,Record_2907,29-03-2024 00:00,Emergency,Routine check-up
Equip_003,02-05-2023 03:00,62.92860074,0.037450947,419.4260563,239.2468696,62.11545431,4.537372006,591.5568981,249.0608217,2,3.799616828,0,0,0.476407581,Record_2908,29-03-2024 12:00,Corrective,Routine check-up
Equip_016,02-05-2023 04:00,94.78576324,5.32157485,958.7242714,315.3129295,65.47116548,3.89550476,608.9814856,225.7528612,2,3.149748415,0,0,0.371366616,Record_2909,30-03-2024 00:00,Preventive,Routine check-up
Equip_008,02-05-2023 05:00,86.796542,1.071566969,865.6576161,321.7177485,66.91093922,3.5470126,695.6180385,244.7432059,2,3.661371029,0,0,0.984470179,Record_2910,30-03-2024 12:00,Corrective,Routine check-up
Equip_002,02-05-2023 06:00,87.40276067,3.917277636,365.1564697,181.3892039,68.67850594,2.677591326,625.0952286,257.4607157,2,1.986302319,0,0,0.822086747,Record_2911,31-03-2024 00:00,Emergency,Routine check-up
Equip_017,02-05-2023 07:00,44.2566555,5.892717612,106.7869834,464.2762541,62.66304238,3.049291435,618.5375282,249.6843365,2,9.257867552,0,0,0.843703585,Record_2912,31-03-2024 12:00,Diagnostic,Routine check-up
Equip_009,02-05-2023 08:00,54.35583177,2.756858969,366.9914585,461.7949584,65.81400561,2.738580075,571.2587446,292.9352788,2,8.085680301,0,0,0.33975875,Record_2913,01-04-2024 00:00,Diagnostic,Routine check-up
Equip_012,02-05-2023 09:00,57.65647579,1.752242924,353.1794234,226.4306239,68.64197212,2.779329716,489.4667436,317.2374438,2,3.811403928,0,0,0.605809888,Record_2914,01-04-2024 12:00,Diagnostic,Routine check-up
Equip_003,02-05-2023 10:00,32.58972667,7.747216226,900.9681468,245.4312962,67.2371086,3.906319825,575.9120804,310.589235,2,6.084528936,0,0,0.450080042,Record_2915,02-04-2024 00:00,Corrective,Routine check-up
Equip_011,02-05-2023 11:00,22.48545042,9.467911723,970.4090604,366.1237026,53.42874013,4.538915572,559.069253,331.6106538,2,11.45806507,0,0,0.087561819,Record_2916,02-04-2024 12:00,Emergency,Routine check-up
Equip_001,02-05-2023 12:00,95.75223196,1.004404179,163.3959874,348.3481534,54.3743594,4.463429753,477.0972215,336.3637791,2,3.600250766,0,0,0.681798887,Record_2917,03-04-2024 00:00,Preventive,Routine check-up
Equip_013,02-05-2023 13:00,39.25700685,1.555903244,524.1653457,222.0336567,50.17079374,4.139683087,494.7783188,326.7346963,2,5.440279956,0,0,0.365104466,Record_2918,03-04-2024 12:00,Diagnostic,Routine check-up
Equip_015,02-05-2023 14:00,39.1959123,9.600126573,593.4987987,236.4099132,49.21398853,4.763088859,542.0956627,291.5271563,2,4.844858695,0,0,0.589227312,Record_2919,04-04-2024 00:00,Corrective,Routine check-up
Equip_005,02-05-2023 15:00,26.6703243,0.377842218,183.6204952,206.6175245,45.75147418,4.340722999,544.2206009,254.5658702,2,7.638873577,0,0,0.28185135,Record_2920,04-04-2024 12:00,Diagnostic,Routine check-up
Equip_017,02-05-2023 16:00,94.28062016,9.776323366,439.7479382,155.9232531,50.95957428,5.767933443,529.0994083,262.6733711,2,1.498441602,0,0,0.632649523,Record_2921,05-04-2024 00:00,Emergency,Routine check-up
Equip_006,02-05-2023 17:00,66.3789692,0.046444831,385.3741757,256.1622633,56.31311011,4.368540689,482.0813415,248.9858667,2,3.856389412,0,0,0.211982848,Record_2922,05-04-2024 12:00,Preventive,Routine check-up
Equip_011,02-05-2023 18:00,73.36294857,8.736686557,582.4507189,358.8953594,63.81672198,4.605704774,414.9262856,253.6195236,2,4.371461077,0,0,0.742460378,Record_2923,06-04-2024 00:00,Diagnostic,Routine check-up
Equip_018,02-05-2023 19:00,92.92615098,3.07325181,695.0718098,383.8850174,62.82466012,4.886418474,492.970656,251.132797,2,3.998827141,0,0,0.82457316,Record_2924,06-04-2024 12:00,Emergency,Routine check-up
Equip_004,02-05-2023 20:00,47.64961351,9.385888582,733.1365994,400.4931417,61.85267678,5.740005737,500.5019873,282.9506991,2,7.021821971,0,0,0.249845184,Record_2925,07-04-2024 00:00,Corrective,Routine check-up
Equip_003,02-05-2023 21:00,69.72058489,3.169452886,223.0795213,218.6294061,67.1381578,4.766595142,445.8412495,288.6522073,2,2.999441525,0,0,0.511069694,Record_2926,07-04-2024 12:00,Emergency,Routine check-up
Equip_013,02-05-2023 22:00,23.10395638,6.543063215,831.6529318,394.0861974,67.34155292,5.660944196,574.5213117,307.8583216,2,13.29260758,0,0,0.85967818,Record_2927,08-04-2024 00:00,Corrective,Routine check-up
Equip_009,02-05-2023 23:00,34.94180226,0.800325698,710.6878268,52.93234206,58.45517904,4.560080092,587.9704781,300.5235651,2,1.480951054,0,0,0.669884078,Record_2928,08-04-2024 12:00,Diagnostic,Routine check-up
Equip_006,03-05-2023 00:00,86.49966441,2.423298115,900.1674251,264.672472,59.80769305,4.916361562,681.8101067,300.0044896,3,2.976424362,0,0,0.388171573,Record_2929,09-04-2024 00:00,Diagnostic,Routine check-up
Equip_012,03-05-2023 01:00,81.34146851,7.736793465,504.4024535,407.2569801,62.66898368,4.65938651,665.0645277,303.48267,3,4.571900832,1,0,0.21287343,Record_2930,09-04-2024 12:00,Emergency,Routine check-up
Equip_002,03-05-2023 02:00,48.05141532,5.286858537,904.5007864,333.5201243,57.44732964,4.968116395,690.9694701,300.6957196,3,6.252923092,0,0,0.177342738,Record_2931,10-04-2024 00:00,Corrective,Routine check-up
Equip_003,03-05-2023 03:00,50.14485022,9.279690618,879.1967101,263.3284059,55.93174632,5.046812298,715.0780631,283.928841,3,4.431307371,0,0,0.764358744,Record_2932,10-04-2024 12:00,Emergency,Routine check-up
Equip_003,03-05-2023 04:00,62.68435468,4.287514083,494.5683991,340.088903,55.92823298,5.116186036,730.0292772,299.5581468,3,5.078085907,0,0,0.145206615,Record_2933,11-04-2024 00:00,Emergency,Routine check-up
Equip_012,03-05-2023 05:00,20.01928037,8.698123658,443.0289838,458.1257014,55.27557083,5.675528394,687.4318934,306.6810169,3,15.95289396,0,0,0.421624561,Record_2934,11-04-2024 12:00,Diagnostic,Routine check-up
Equip_015,03-05-2023 06:00,39.29954688,4.489554375,939.5308135,304.8718103,54.94254118,5.981885976,727.9109944,342.8742149,3,6.962276035,0,0,0.499258455,Record_2935,12-04-2024 00:00,Diagnostic,Routine check-up
Equip_009,03-05-2023 07:00,36.65854469,9.792482787,743.6482611,409.9037862,48.5752935,6.969499431,715.9705764,352.8070712,3,8.824428833,0,0,0.731850118,Record_2936,12-04-2024 12:00,Diagnostic,Routine check-up
Equip_008,03-05-2023 08:00,40.03863574,9.598343814,935.4208118,491.3342264,41.25465212,7.205895635,771.4296034,380.6095766,3,9.898552063,0,0,0.344661013,Record_2937,13-04-2024 00:00,Emergency,Routine check-up
Equip_011,03-05-2023 09:00,84.4724674,3.291367056,817.277301,367.5056909,47.80124046,7.115122762,740.4939021,370.5645032,3,4.18743886,0,0,0.319221768,Record_2938,13-04-2024 12:00,Emergency,Routine check-up
Equip_016,03-05-2023 10:00,42.37390852,8.859236704,648.3676954,307.9965938,47.70199526,6.933039286,736.8030895,379.8114307,3,6.011666713,0,0,0.837123412,Record_2939,14-04-2024 00:00,Preventive,Routine check-up
Equip_004,03-05-2023 11:00,35.32170576,8.476113742,204.2674993,66.86867621,43.63351813,7.476263952,681.6559445,344.1606567,3,1.526758112,0,0,0.318549537,Record_2940,14-04-2024 12:00,Preventive,Routine check-up
Equip_001,03-05-2023 12:00,60.34107686,2.106803973,362.3326053,218.5150542,47.78980189,6.569455131,664.4590915,302.0944496,3,3.499158839,0,0,0.665650776,Record_2941,15-04-2024 00:00,Emergency,Routine check-up
Equip_007,03-05-2023 13:00,89.25160291,6.242904008,971.9581664,304.4492301,53.94233256,6.83276007,680.2940583,311.3819821,3,3.188133432,0,0,0.531901611,Record_2942,15-04-2024 12:00,Preventive,Routine check-up
Equip_002,03-05-2023 14:00,39.30797631,0.726823156,387.4798888,408.7429573,57.07225219,5.664846596,622.2657259,302.9982031,3,10.20969164,0,0,0.799603254,Record_2943,16-04-2024 00:00,Emergency,Routine check-up
Equip_005,03-05-2023 15:00,26.28289942,8.367107206,183.9293828,247.1471553,52.9675331,5.308494864,519.2013331,282.9281198,3,7.132672671,1,0,0.750785899,Record_2944,16-04-2024 12:00,Diagnostic,Routine check-up
Equip_007,03-05-2023 16:00,48.51237887,1.745458835,736.7980203,482.0262241,46.98239631,5.310899738,503.9900808,298.5943642,3,9.591065715,0,0,0.37070676,Record_2945,17-04-2024 00:00,Corrective,Routine check-up
Equip_004,03-05-2023 17:00,79.81214597,0.708147014,760.6038291,172.3071887,53.89931271,3.975289755,502.4920056,272.3251494,3,2.139922525,0,0,0.468068747,Record_2946,17-04-2024 12:00,Diagnostic,Routine check-up
Equip_005,03-05-2023 18:00,64.05524358,4.002190955,356.9119483,385.0552378,59.18121411,3.409528857,538.8790769,315.8813903,3,5.657798307,0,0,0.681403094,Record_2947,18-04-2024 00:00,Emergency,Routine check-up
Equip_001,03-05-2023 19:00,85.34346957,5.769221386,367.9047814,238.5641377,63.02907574,3.999343112,529.2649057,311.808057,3,2.618341476,1,0,0.380419916,Record_2948,18-04-2024 12:00,Diagnostic,Routine check-up
Equip_001,03-05-2023 20:00,96.76737181,8.549169586,522.003687,268.6948226,64.79759224,4.284322063,476.4731861,321.1142502,3,2.551306936,0,0,0.332357807,Record_2949,19-04-2024 00:00,Emergency,Routine check-up
Equip_015,03-05-2023 21:00,83.41299814,9.742425255,119.6100548,411.1259152,67.92713179,5.619710593,420.4146708,312.5760708,3,4.413333119,0,0,0.394823365,Record_2950,19-04-2024 12:00,Emergency,Routine check-up
Equip_020,03-05-2023 22:00,68.30424631,4.394925126,810.3907093,183.2968677,74.34773001,4.916400795,514.1676347,300.7936798,3,2.521306146,0,0,0.359785952,Record_2951,20-04-2024 00:00,Preventive,Routine check-up
Equip_019,03-05-2023 23:00,59.46732704,0.60446923,385.3799085,93.56542547,77.17550519,5.009744047,487.0353206,260.2787597,3,1.557559974,0,0,0.526464698,Record_2952,20-04-2024 12:00,Emergency,Routine check-up
Equip_010,04-05-2023 00:00,23.20552691,7.49115579,868.3867918,284.1150131,69.89625812,5.776961221,486.2948048,269.7112939,4,9.2555608,0,0,0.004969102,Record_2953,21-04-2024 00:00,Corrective,Routine check-up
Equip_018,04-05-2023 01:00,98.74575831,5.651732562,822.3673794,287.9575753,72.54297124,5.957787577,563.5290115,243.9515032,4,2.758280615,0,0,0.659176846,Record_2954,21-04-2024 12:00,Preventive,Routine check-up
Equip_003,04-05-2023 02:00,50.67848981,4.478913448,695.2618298,408.7254975,68.29418899,5.763242013,603.2568483,282.8089308,4,7.410165696,0,0,0.489593166,Record_2955,22-04-2024 00:00,Corrective,Routine check-up
Equip_011,04-05-2023 03:00,32.17825711,3.092688788,392.3873804,485.7436428,59.06111748,4.882265159,578.4541831,312.7980369,4,13.77177817,0,0,0.298761087,Record_2956,22-04-2024 12:00,Emergency,Routine check-up
Equip_015,04-05-2023 04:00,73.33670843,5.023985278,564.6849055,74.88530885,59.07979178,4.465046665,648.215425,257.7796238,4,0.955648876,0,0,0.518440273,Record_2957,23-04-2024 00:00,Diagnostic,Routine check-up
Equip_011,04-05-2023 05:00,42.74306313,3.386796045,500.3463318,316.2602632,53.30017607,4.152111988,616.6643669,271.2241746,4,6.85586882,0,0,0.302780852,Record_2958,23-04-2024 12:00,Emergency,Routine check-up
Equip_017,04-05-2023 06:00,66.86226167,7.570118677,404.9936976,356.5753386,57.2679007,5.425770738,598.1823575,316.2721322,4,4.790594321,0,0,0.518008327,Record_2959,24-04-2024 00:00,Emergency,Routine check-up
Equip_017,04-05-2023 07:00,66.94143263,5.438936965,863.3226604,493.6106078,61.68270826,4.833202436,603.052628,351.5175546,4,6.81967515,0,0,0.827983348,Record_2960,24-04-2024 12:00,Diagnostic,Routine check-up
Equip_006,04-05-2023 08:00,55.65838567,8.768477742,535.1563671,474.1655964,54.61378141,5.406070327,553.2680703,364.3726172,4,7.35974982,0,0,0.299264007,Record_2961,25-04-2024 00:00,Diagnostic,Routine check-up
